SKU_ID,C1,C2,C3,C4,C5,C6,trend
C2122042,1.3311764840572975,2.92149658890197,1.713165042465283,5.779831846984308,8.277507009105722,0.18450972983654818,-0.13295263729991239
WT151973,0.10810810810810814,5.4594594594594605,0.10810810810810814,0.10810810810810814,0.10810810810810814,0.10810810810810814,0.0
37500956,0.3719285326258269,0.7136253529397064,1.1705416164087192,1.1120341081781353,1.778328106394465,0.502226010167655,4.370201228017547
DS626508,1.2759770388074148,1.1911088418374474,6.537241326614241,3.40353483404809,1.7243375990973664,1.557454786630052,-1.7595343809436907
WT475627,0.3438038442997602,1.4774878745755306e-06,8.507369222608298e-06,0.14664263335764802,2.208541464286303,1.7969604791829201,-0.019239755905349105
KV826343,0.2981724048047363,0.6898142292224632,0.7571586638455141,0.3034450384442735,0.3240585026780607,0.5428617530181512,-0.4336328325504706
BX504088,0.07051896002061256,1.5831885845344036,1.5081668059686133,7.349009501798476,0.20959884575876755,0.05723929298919266,0.13405138715961548
NCH59375,1.1760625276796752,0.8681629892026683,0.9452602745199041,1.0215058055065713,2.461476718679663,1.1288639690376545,2.189306055413688
JC502011,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.03896103896103896,3.506493506493506,2.3376623376623376,0.0
US000056,0.21633204089501545,0.2900479803033884,0.4546980269560699,0.07672768319452113,8.80252857946378,10.997972478520353,-0.23962229140819544
NCH66762,0.6126036642571151,0.7268961562215374,1.5563088439290027,0.5674942301721305,5.6120176258554855,1.339685289404481,-10.979009962925108
ZA000046,2.240697872742424,1.7053069142087296,2.4831860064376734,1.813504602320312,3.115914476533777,2.5859393358631917,4.910349752146368
WT041193,0.2661117766737454,0.1743144910534451,0.2296031144915269,0.14822462101679465,0.5015572088954767,6.0894253678903585,-0.061795629677394937
PE500615,1.1515413999769901,1.2907892715329308,0.8639242602514631,1.2148856114059117,1.122689563029436,1.1545336981389598,3.1856100861457293
37500965,1.1368629939401436,1.0204606614016927,0.8871096062816366,1.4193917590022704,0.7757368153032691,1.1714183263789544,13.48925638370759
C2242470,0.6303642107764272,0.10506229479588168,0.2596684026757974,0.8776447255991354,0.5479390104354959,3.4206675959086534,-0.33585377919568166
JC931065,1.2259689479713376,1.0031848708674138,0.7963721612576982,0.7782668064075949,0.795007542038449,0.6875731446773649,27.149957443541954
JC932628,1.5300081442491795,1.7863587266452048,1.6197014096063684,1.3775049800914487,1.872210116767172,1.126161355201098,0.7168652955089072
37600324,1.0171827440697412,0.769553038541893,2.428045582405398,1.0411645190494656,0.79117949904959,1.2035156946352952,13.469371294947642
WT053436,1.650751562798991,10.216878234922516,2.7062518198960426,3.8118244682664866,0.12861135865537987,4.625382443213753,1.484429133596151
WT905958,0.7935200014976359,1.3563435154514851,1.1520800750539797,1.4420938619787353,0.7374983883222997,1.3180516619052887,-0.25744223357296775
WT916329,4.994297283243576,0.0003585887593764095,1.4376247101765753,0.06860950447298772,1.1524968129482418,7.358463308219699,-0.004481009762545164
MZ747225,0.8510046326046262,4.304787842278786,0.500599930405457,1.342302989065801,4.845059782314175,1.6389003183361124,-8.352251299008572
MZ520884,0.9492811432277903,1.7063497563523926,1.2334241252281706,1.400602777890973,1.4746084542245914,1.0524005630291977,-16.482799588542015
NCH02742,1.232038726817716,1.0784899864650108,1.3549512999282567,0.9862540656308078,1.4159634747722796,1.7713670556207517,-17.568638209381348
NCH92820,0.8077132437838183,0.772384674811592,1.204182356177429,1.2609846787736214,0.7366058254800171,1.60499062746472,6.7078189301038575
NCH92844,0.9089129945811089,0.893372804216615,1.518432749910049,1.4188612882001954,1.061582284905493,1.4342241070515716,3.7962204916951743
WT109103,0.3898019252313991,1.9376724802000447,2.0277149165799107,2.4420222244438015,3.316359276555094,3.5270624872424188,-1.3149672741043839
GS725274,1.3201313710647484,1.1059305382178286,1.436725047186832,1.4605584498164685,0.8803250123157692,1.6377110538264792,0.29727719390238877
C2240040,0.34991635975313706,3.3980711165939943,1.1369060880630075,0.5440670581211369,0.5008573091591048,0.07008711853571757,-394.7515551017205
FL000002,2.754617429515864,1.5446280149947629,0.4136421445315084,1.1288029272000917,0.7271293902276931,1.5280238534710082,-24.30488250288018
TAR66894,0.8321178676626652,5.486279339881984,1.7180296295478876,0.7514627862089288,2.001172943681743,0.7377820502729094,-25.860136481649718
WT833922,0.38709677419354827,4.064516129032257,0.38709677419354827,0.38709677419354827,0.38709677419354827,0.38709677419354827,0.0
MZ747263,5.614404285549431,21.468955638909613,33.63862420150893,6.450512973610221,4.168550216309411,4.085559159314836,-0.07615339896745378
NCH47582,0.723674453507808,0.6050362092494652,0.8808575367845505,2.5216458853909995,2.2404162174443254,1.2334996130243732,-402.77243154086517
I0011607,0.24373752279347174,0.2602544906823922,0.22425145200780025,0.2633790477082939,0.2646494687944675,0.27220996949233905,16.959540666440336
PS380733,0.0010948904500750242,0.0010948904500749938,3.974999999944766,2.0206204379010777,0.0010948904500749641,0.001094890450074934,3.5662562963033227e-12
TAR66986,0.7825908678545521,0.8463999441145692,0.19838587406873495,0.8120438836532585,2.456040652307946,1.0835931248092323,-853.6895447879865
WT475849,0.29136701935403625,3.1438637489211496,3.6037421646617336,4.046968980946307,4.491958257784552,10.507354176457664,-0.01873013326537344
ACTAV033,1.9556448583313355,0.8098156887783388,0.8686302716711315,0.9714042267980416,1.0990604780217916,1.249015267830697,-11.128427586049561
BX044002,0.5714285714285714,0.5714285714285714,0.5714285714285714,3.1428571428571432,0.5714285714285714,0.5714285714285714,0.0
37600304,0.8163734434119665,0.2612486979408776,0.7882322098942238,0.22176547700115687,-0.18374690934494442,0.4742986909665185,-5.130596781403242
TP720503,4.658468472700031,5.990207187986979,2.017563217388504,1.6599617389669357,2.7595655213657846,2.3840984970181403,0.07911662964125625
TP002812,1.290946747559832,1.035691075941842,1.4368450684128955,1.3230152651084548,1.6217007881272114,1.2544154236549494,1.8506188641110908
SI0024,1.2896829209072962,1.1221315056510344,1.177240853119519,1.185753666530717,1.166290310357211,1.3360176775786754,103.87908129351023
NCH92806,0.11623643413031876,0.05052332148933504,0.7389408914466855,2.2429758377586357,0.41831473578116163,3.8883707307374307,0.9778775150102494
GS446891,0.703797923542697,0.7772822706829984,1.9586566963256888,0.9915890238662588,0.9419448847166426,0.6262571649819441,555.015645879272
RB201345,0.7581759886361674,0.6213782500027154,0.8294890679142418,0.24140053000658537,0.4067318765602858,1.5831465499887958,-152.2091560276209
TP968324,1.5852342803962876,0.38413699326324113,0.3317286114486062,0.3303005701458126,0.4027572016259135,3.050737573343228,-99.95383565221071
TP720527,1.5646441507989368,1.3559691176800586,1.1148236823300681,1.1143993683127793,1.0866330986518105,2.023213132909617,-11.43673343161956
37200130,0.43081301921034515,0.4286503184083419,4.800402033236299,1.9182972462060468,1.4885181621200279,0.68677279501942,1.244098614286251
BXF17AG0,1.500311981688569,2.031888696648702,1.2447818687118881,0.0010254223171631187,0.0018983776542378877,0.4804128182053184,-1.5448558784627637
KV144155,1.0302761747972047,0.6681153846149561,0.42884736947208263,1.8610846347348806,0.9045057597740749,1.363316890195598,9.906628868910914
GS446938,1.9656507121943025,1.4509750776237338,-0.3544154120757054,1.9162817294421322,0.4304234796123967,0.8012720266766339,-18.04165648827057
KC060307,1.594572233937382,1.3230755288542477,1.0978327051243073,1.2878885581423798,1.3483273892915275,1.3133921947700997,46.58807608435983
3DK03610,0.5309580995676753,6.262296793739713,0.9850116024571256,1.3560486105373444,2.4792947402309826,1.0515503367657417,-0.45304954393690056
WT312558,0.12226516468963772,5.622450025979096,0.7938643088903329,0.09884973120746983,0.10253137381769852,0.005549002530562384,0.15490707952451196
TP012193,0.7520408181320064,1.4784841706427385,1.9393711206036621,1.5367379619290893,0.4708674865137008,0.3142622039708927,14.781550758163283
WT517955,1.3758160952006109,1.0928308442836867,1.4359980183453585,1.8583569260408543,1.1143365790081117,1.2317511603918974,40.53169411768193
37200926,0.09743666403646602,0.3637481812459599,0.008751204318407828,3.0606803878848017,32.44949609633637,14.28957289719037,-0.47340573192448165
PE116534,0.024590163934426226,0.024590163934426226,0.024590163934426226,3.688524590163934,0.75,1.4877049180327866,0.0
RA46136,0.5714285714285714,0.5714285714285714,0.5714285714285714,3.1428571428571432,0.5714285714285714,0.5714285714285714,0.0
ZA000013,7.502489825432404,4.6235360258086065,5.9950731889565905,-7.689296977721111,4.157884553250814,11.488100456734694,-0.6591494477464221
JC501011,0.02810304449648712,0.02810304449648712,0.02810304449648712,0.15456674473067916,3.372365339578454,2.388758782201405,0.0
JC504011,0.028037383177570097,0.028037383177570097,0.028037383177570097,0.028037383177570097,3.6448598130841123,2.2429906542056077,0.0
SI0025,0.9034879955949237,0.8002994077621298,0.80859087863108,0.8130174487627637,0.7959214553493285,0.9153378882332497,22.46086474144086
NCH66540,0.6441668148362898,0.27071475169870823,0.741939684300595,0.5136187864723804,4.193499445446805,1.8361008315878895,-15.126365898852038
DS219954,1.1342035542607678,0.9299813775297398,0.9380936547301711,1.499825340894043,1.1985856491572597,1.970202645984187,5.796811101210901
JC507011,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,1.6923076923076923,3.0769230769230766,0.0
