SKU_ID,C1,C2,C3,C4,trend
14571184,0.851988941623499,1.025191822001342,0.8020740409350251,1.3207355348626277,-225.63904477478346
2BK42310,0.9702353333765634,1.0047069751673465,1.0023514998104854,1.0226548976352603,1529.8340784646039
3CK01011,0.9595937254512192,1.0543089131091186,1.03465640915772,1.0639168401748496,-2216.946221723771
BI000209,1.1728519006207008,0.7684376409339593,1.0903472545344384,0.9683761377154649,41.93980756343442
2CK05910,1.3171941609599682,0.9571375621785526,0.8284752654835547,0.8971503594149878,2007.1194361241214
3NK61910,1.2889120615544327,0.7332192910370918,1.4195413322357464,0.55832731043024,9.718214201755317e-12
RB866688,1.1045030862601561,0.5996138193435794,0.7141695175660064,1.5817239256518836,-8.373264375000597
NCH74048,0.8890297296660022,0.7295376685788891,1.0202805240363757,1.3611083259153078,125.47275848873964
C2241672,1.078283104709591,0.8064776672120947,1.0060079343497332,1.1092271906994549,-652.965344623746
2O422003,1.0319887955601612,1.339915109013136,0.8227767706522406,0.8053026203334154,4300.382901312736
NCH40541,0.9663610590037558,1.1571274935590232,0.7173203405206006,1.2742144155569204,118.59960153005039
BI000154,1.0890664778495873,0.9646548915809208,1.1254821790593346,0.8208060887900085,185.99968068947533
3L425253,1.7822876760472868,1.5930218132313445,1.041334491105514,0.7178120962758207,2235.404986506528
ULM00048,1.2521354118708647,1.686868060871322,0.5576116714961605,0.5034420118236099,582.487564453697
BY092878,1.140512857859412,0.9267830691429655,0.9718927411284288,0.9606985818230791,-60.50582137080327
C2253001,1.2055243761171623,0.8213108031117525,0.9223513701328507,1.0507935460950242,292.90622231401414
JC000035,1.0277807868535556,1.0928822957816398,0.9670897263439917,0.9122460577314316,1107.6322603844055
RN000001,1.3355988929099425,1.0822866561420412,0.5762974502195676,1.0058036267999149,-251.28017724607665
LO000001,0.9642978397328422,0.7025527462706451,1.332314676552161,1.7038771685315,-220.52026679340835
NV000014,1.1557969658279188,0.8730985468948047,1.0129641994968375,0.9581658098164836,-3703.580986033489
I0501059,1.2393576785863971,0.747037261577401,0.6651801521065767,1.3483764327821317,-308.61004416809055
2CK13811,1.4568974653140239,0.6306448333035237,0.5231871434450157,1.3893583267910272,-440.6941993984281
C2241671,1.3398321364755585,0.6619801050334824,0.7767562427613051,1.2214821317992217,-1698.8228028500764
RB864172,0.8835724460833825,0.6114440534244747,0.9993001112405041,1.5057435058116206,-1468.872008169488
RB868422,0.7221023419721466,0.8668814738837054,1.166108521636223,1.2449063700563312,-323.98878867378346
RB868439,0.8133459151948607,0.7854124625782285,1.4218774389779971,0.9793093669895345,59.1303894756492
RB863281,1.00619543308401,0.8144943941039471,1.031353141156672,1.147913537627771,-120.14836274863758
C2241103,1.0602328071143354,0.7612172354842527,1.2325916268242374,0.9460306415446077,-700.4928478249799
C2241203,0.7230936684086575,1.0290848161690422,1.1693282035509769,1.0785259342147602,569.3064303148384
C2242071,1.1740094196375026,0.9529702095023544,0.7647442310665133,1.171297808627503,-148.08120544146533
C2241900,0.838068104561507,1.268447889737005,0.956200558905384,0.9372952914784585,1071.4888149893306
ULM00023,1.0881684180316398,0.9642753462963752,1.101533681619951,0.846043374903304,-1121.9067002437178
AB736737,1.1443420163840823,1.7501198690645277,0.8881425016185764,0.21739324093797452,-1298.6216284800355
C2237002,0.9664340739744061,1.0524807869192285,0.9468119126097776,1.03424711825667,971.9335831277306
AU000001,1.2059538822274116,0.9111301896812392,0.838368062756623,1.044641283100745,-4019.6808852988793
ULM00010,1.0630578859659698,0.8949243744457683,1.057941803983675,1.0126498689644194,-190.47495917812296
DS626492,1.054809161443562,0.9800925858022841,0.9507632401202356,1.0142540209673214,698.9179259709574
RB864554,1.2284180363635007,0.6915301253540943,0.7890377960352448,1.323733519876163,-519.0051384114099
2AK05281,1.018127808550026,0.8428029976065381,1.3394325799295697,0.7996922146634786,-4920.977333773037
BY092403,0.94963679983016,1.0468939963747457,1.0102895064318873,0.8748116023300141,2864.985015387249
RB026047,2.8342838626102834e-05,0.03930897691525846,3.196046506679938e-05,5.207797563723126,-3008.822022428125
2C640001,1.1325944744789695,0.714352687287029,1.23306613015408,0.9200733270966124,-668.5568201814514
AB190421,0.9318473053980056,0.9251590796229707,1.1558739375106037,0.9871431444406504,-861.248104452298
I5602449,1.0968648273100525,0.9446536543454791,0.9912402533204234,0.9672001073232877,2071.3558670883112
ULM00037,1.0963968283976797,0.9337439726789294,0.9732351277169459,0.9966173327664637,358.1179813324326
2OK52813,0.9478588711500332,1.068969779602259,0.9291059074173728,1.0539963566772466,8140.3239285311265
2CK14020,0.14234316343040865,0.688078784155221,1.6618163609630465,1.507832477391356,-499.64089698286364
4A250150,0.579902278823395,1.1821498512011699,0.728605617463593,0.9909445083612636,1010.3048504910714
NCH63109,0.9431147266560344,0.6230854482214812,0.6656232404552169,1.7681726163804097,-387.8073804838558
WT500130,1.382577872139339,0.600660626836247,1.1390262536153937,0.8779338479918642,1298.9539445991372
3AK58610,1.1201018895976413,1.6819599012172406,0.9110692676755723,0.2869772941854132,-744.9739344582043
NU718073,1.1080799659741964,1.0335720094263792,0.9788147705907795,0.948637660800059,-792.0243762287114
NCH59337,0.9168713328732389,0.8069941802844729,0.7783470483539668,1.4977178144025207,-162.44431384798088
RB001342,1.0653155858281493,0.7693816013757483,0.8666224906072507,1.2986937969055612,3.7857978139518287
2ST04980,0.9885756076822599,0.9611350915096837,0.7713831571105809,1.2788772649362352,1307.4947538493088
ULM00018,1.702240475117969,0.4752314117391595,0.9830940317858482,0.8393606940390819,352.05749777464536
NCH40725,0.7081483892354261,0.9327391442825765,1.0499019848198243,1.3092626432597216,-581.3306045832892
FP000001,1.1229172728562016,1.0057272287239925,1.009065972865387,0.8620270743446972,2325.459865313762
ULM00024,0.9722904462659849,0.9527395294933723,1.091326115390098,0.9836809655353072,-449.8538021532104
RB866566,0.9668864106747732,1.0456305955846599,0.9527866131611996,1.2662084170516883,-107.4357966129108
C2233202,1.1166295576976604,0.883083513390043,1.0904568526824654,1.0733741321807952,99.95130466974734
TAR09052,0.9706800805592346,1.0795942986156328,0.7525712662712722,1.1971042726255745,-50.55101083726077
BY041040,0.8501910834181893,0.7135238475682544,1.0003647411476972,0.8737498474696838,420.90603954687504
35383015,1.6592404919914794,1.0290051546527357,0.8064821856259297,0.5052479740174214,-505.44539173355133
FC845091,0.8754690450401517,1.0264629540759742,1.0833990020578763,1.0146356623423556,3669.6725590033566
BY040715,0.9555837580840177,0.7288932477075469,0.8374145273246157,1.477929037254412,1432.1187320336464
BI000080,1.2230218641416701,1.4640458399079757,0.6439716384398667,0.6689438484685208,293.5618841233286
MZ055730,0.9964335295583273,0.5548208044345071,0.5974253296496955,1.8720467917719965,-242.18725393227194
BY040425,1.1117489078101308,1.1048240126882274,1.0867576756104302,0.8760622589926162,372.9284025540463
2AK05381,0.9294737817664768,1.3271904665583256,0.9431099709909219,0.8003027169291688,-1371.7624579493938
2N143002,1.717291784322525,1.2571805866994785,0.691938531544985,0.33361774647467246,-363.4739630639331
TAR10515,0.9346314451005728,1.0987361503172386,0.8204562405233509,1.1461399190758217,-192.01001549767764
GS446488,0.7610984000494772,0.8503555318013496,1.3365692631596229,1.051929225899346,1014.9742097897727
GS446525,0.8427207847694275,0.9849937303778162,1.4333072422829296,0.9000420304622321,27.229237088961778
I1357593,0.9231849493428178,0.9117481636010073,0.923573576751616,0.9010235856631845,482.71711490861003
3AK01820,1.2094791012566377,0.8825207820877965,1.0541364096328076,0.8538428076612682,1280.6794591810271
ULM00004,1.2279509768868437,0.6018152049265265,1.084634695413268,1.0856394829796705,-3179.8949811685384
BY092625,1.239959029850679,0.888698710995158,0.9710053575897798,0.9002818680002681,1017.6154243234049
KV144032,0.9562097123340038,1.0061635823663182,1.0521790040248191,0.9854382827594892,171.0418513256517
C2241483,1.1558656190660908,0.45814113461456035,0.574951081308824,1.8111418536831119,-1623.821007686942
RB964211,0.7288069068549831,0.8577497096375453,0.7875461406712913,1.6259437718207943,242.94285737080003
ULM00016,1.1208188053050727,1.2154413452281394,0.8521215842101715,0.8116627800184841,-36.516578344840916
C2240303,1.2383708231539956,0.8898788914999887,1.0390477251153438,0.8326415474826694,-724.1062650272034
TAR09106,0.8363811065817622,1.1387159451206776,0.962286021420877,1.0626544315190969,441.0653600617384
NCH59283,0.4380683213061276,1.4095340599638,1.303624739606615,0.8487793233521854,-426.1396173625354
NCH59320,0.9290219439746727,0.9044804379909673,0.867907550050685,1.2985308349028095,896.3753569180939
BI000240,1.0294801743981954,0.9560383600749652,0.9896120957906497,1.0248958137485193,-2301.5604596458575
3TK03510,1.1871842525797867,1.1971316855478413,0.6704531511962902,0.9452368969106878,179.44051346282012
NCH63635,0.7161932696619097,1.4550176631232445,0.8473717728814139,0.9814016991317043,226.1709168611372
2OK52810,1.3054014932462892,1.146316570707897,0.6259856138156374,0.9223206929381682,445.7111330719301
NCH00274,0.6543655683287269,1.1189911817522415,1.0973379339287908,1.129298956203614,-868.0006075164719
C2241106,0.9257412151647014,0.8673185479488443,1.2378851881083268,0.9856728362356091,631.9559199471677
TAR10676,0.9467336970815726,0.9542198551239087,1.021055666372706,1.1060377038174836,-155.5890433073268
TAR66191,0.9503222291676682,1.0713761226177214,0.8766783063487402,1.1015899029472866,1244.084257098836
TAR10485,1.0529516867068367,0.8469715779295065,1.1273363367875302,0.9727114074954034,-287.1811380695116
BC000008,1.3807238639547654,0.8774220941506782,0.9505777958347537,0.7913038026752319,-654.8817175761827
TAR09151,0.9806346803737777,0.9148668778353907,0.9617814021653821,1.1426733127800102,47.34324840013789
I0004359,1.2104453393062171,1.0401178291859654,0.8014585851163556,0.9812630381303049,-14.772199080808374
RB574386,0.7963017121647418,0.31061225357684563,1.4898405743219658,1.3381469531384367,1493.3912422544681
3FK31410,1.0908924279578605,1.2879476309487985,1.0162028865591854,0.6049993854394795,751.8630820007899
NCH63185,1.7977845759919733,0.3643029149984036,0.6838279653228161,1.1541366371667707,660.0857188201173
RB578780,0.7186386948100484,0.28747798715342004,0.6677850420521301,2.4111038057962126,805.4537390937089
MP448707,1.0341793550856377,0.9738204696249015,1.017357466438547,0.9746154348868686,171.07623513929798
F3GM057R,1.4276665744722565,1.201182118683047,0.5565816777050648,0.8382247212785731,1295.0067534000923
GS092142,0.9584350116192993,0.9189146808899339,1.0938160972382216,1.0288062019494835,-783.8775272017442
BY092557,1.1261625414353074,1.0520034784598227,0.8514418375142881,0.9687999030269916,60.190859025976295
GS446631,1.1646490206176234,0.9974585216359771,0.8751702479858449,0.9623940182989583,359.3650695240341
RB070615,1.0604833474934448,0.7583479635948134,0.9406768571259619,1.2404798890748414,-1021.0226214647349
RB861386,1.2381812921957447,0.7770364465891895,0.8863560504033282,1.0984269002375755,-1996.7578435437842
BI000231,0.940646693443528,1.192274695634876,0.9386251394748365,0.9284528705412368,107.13206986034223
C2240282,1.0685209839067538,1.127531863361269,1.0181704872541912,0.7858737915313415,214.18234853964765
I1325633,1.1891726855393938,1.032425226492538,1.0441862496577166,0.9519083788591873,-123.82765748127514
ULM00005,1.1476187617693367,0.6976000076481798,0.8580850793172544,1.2967907955115403,-1536.7818992547263
RN000002,1.4570328153269019,0.7876506213803794,0.7125928192454207,1.0718423513527862,-534.3875440921272
PL676986,1.4020203773008415,0.5493200400317844,0.5469227357444063,1.5018062023714593,-779.4979738880918
MP107310,0.9626035270857487,0.929778319867129,0.9121062199494693,1.1954262015262413,-18.690899128000595
RB207949,0.7583828390354087,1.0331853650949356,1.0031134898234229,1.2053135964908914,779.8193221053232
GS092340,0.6970356159742891,0.9861090901622921,1.66563742640335,0.6512332660793844,884.6114368262874
C2240313,1.135465269838973,1.1658076793568957,0.8104521102611539,0.8883356551941732,-2334.366663509086
GS446341,0.5549283511512776,1.2870331787475637,1.352426355668339,0.8054884892678069,360.3968478455389
C2240283,1.285767756910289,0.7951504918231215,1.0480449641428233,0.8710416040429717,551.0766563428842
