SKU_ID,C1,C2,C3,C4,C5,C6,trend
2BK42310,1.0549078306414519,0.8976010708223858,1.003455063565867,1.0233235328175336,0.9659980768637946,1.0546463933269994,823.3614863107603
3CK01011,0.887255459934556,1.2557767711863626,0.7669189870470958,1.0811470012688356,1.0142126292936904,0.9947278682679763,-1194.6989475561822
BI000209,1.1644507957626966,0.8443956207997658,0.857651568328227,1.1663710185707796,0.9599276459833126,1.0072456615794025,-437.0706748367231
2CK05910,1.2256429727456168,1.215718662448445,0.9653216342774261,0.8222826909826232,0.8422280600426424,0.9287885370707266,1557.0452113116787
NCH74048,0.8675021634862293,0.8075432467155491,0.7607181926115087,0.9280476787195936,1.1670663648511868,1.4477897536588977,132.76644522232954
C2241672,1.0665876220502553,0.9347896441543556,0.8254483891911915,0.9148708396176247,1.1751480830533758,1.0831484083379028,247.3165062920251
2O422003,1.209172441145087,1.1123077796386733,1.266923397807506,0.7211566835524538,0.7472191707420449,0.9432281994078008,4127.785529174356
NCH40541,1.007253936916895,1.0779912008956445,1.362696370242958,0.8448605481330889,1.0369134305816756,1.6822425838567996,2.6915749396371376
BI000154,1.1469572334552283,1.0269547333085314,1.05537637981542,1.3848235418406831,0.8766012440031333,0.7585134372381336,34.45337149403541
3L425253,0.8314567913945851,1.5691019404958801,1.0915077595532736,1.3312350447110466,0.7144118891487341,0.5531006397141546,637.8180866548165
ULM00048,0.9722121428878442,1.4771545404979376,1.874472692477273,0.40708668807550236,0.8463287433157983,0.4228514430637396,-129.46744151669415
BY092878,1.1559528753372859,1.0472261162042755,0.8992390758813269,0.9769799139170131,0.9573430125338425,0.9631159113857989,50.03711267030581
C2253001,1.2201982103316096,0.8511944280189477,0.9346850846381903,0.9376749836227865,1.0684250546811733,0.9878042120987371,209.2791142289489
RN000001,1.4561869723465182,1.2274532528986373,1.0642755041654233,0.6427539597786562,1.0846115902073032,1.3668739337937796,95.15057394322655
LO000001,0.7382963542629467,1.079827174981564,0.7416511243088493,1.2892120752152378,0.9628771247610003,1.539467630392872,62.711140268156306
NV000014,1.0267047146389499,1.1516251526967762,0.8656137065027283,0.9863660840336347,0.9946359240075484,0.9750742833788798,-830.1571210602976
2CK13811,1.6362506118068576,1.0492808037402157,0.4560226537150175,0.4760793998188778,0.6825211892984425,1.6999242222862523,-366.28207376549915
C2241671,1.6262438011683975,0.5266371375981825,0.8254336013460687,0.8185857932144796,1.4307754298823894,0.8023346779957725,-1012.4471986231358
RB864172,0.7143188954282899,0.8590406841636455,0.6814979860372852,1.1680845732153986,0.719278237446081,1.8578973147788107,-265.6674640960152
RB868422,0.6591822825852734,0.8290330467466747,0.8963918388538558,1.2366529230016974,1.0068474036797548,1.3718426045580898,114.44942181293834
RB863281,1.0084740956172078,0.8680930949563173,0.8695094919588137,0.9943614932496508,0.9989419074335397,1.260566669766659,438.7056557102941
C2241103,1.0815888750094484,0.9328099149257567,0.7012560091033713,1.2133446084477146,1.1287585118319887,0.9423326476569356,-750.1022813863497
C2241203,0.7133760453459571,0.7132907942829212,1.2880058309068847,1.508923676416525,1.05180722806031,0.7248175260238523,19.55545973300569
C2242071,1.2799594559979561,0.9545454616683353,1.0208678817276156,0.8132417986739725,0.8445969069814306,1.3328318981388154,0.7175404988841092
C2241900,0.6830353520713285,1.0719657883643599,1.376067317316741,0.9834737531547705,1.1863463520732014,0.6991316365040406,430.67318355679635
ULM00023,1.083985458452467,0.9745145276967314,1.024410303334848,1.161170655818143,0.9249060684285073,0.8310447956291963,-1047.0195611186641
AB736737,1.3210026313143726,0.7909310784273145,2.1611631455953204,1.0267629549214274,0.4816779212107814,0.18097897352880388,-1060.1812768284258
C2237002,1.1538139209798315,0.6980519991427722,1.2103814186697306,0.7498436674212351,1.2469536876414833,0.9408015829469591,227.44330352764234
AU000001,1.2923418153073887,1.1362438664406664,0.7521853627291822,0.7789309221363878,1.022907248031264,1.0174481725604874,-674.5063026685651
ULM00010,1.11052175357422,0.9230264449276828,0.9665949115660024,1.1124368883884925,1.030932376549842,1.0066431896205428,-58.56745266665412
DS626492,1.037646742014957,1.0851436195197883,0.9493329119786061,0.7969723007823742,1.1650773938691839,0.9656658651981161,414.5319554810619
RB864554,1.0802535484125586,0.8904047762985934,0.7613998178107328,0.7614535765442145,0.9897130112470208,1.5168118641454256,20.518446585842497
2AK05281,1.0760271305300204,1.2208227979405,1.0679247258324511,1.6381926996163307,0.6102616143834426,0.9824811559276624,-3891.8062094411416
BY092403,0.8666682656285688,1.0549114354122275,1.1941809183710181,0.775511214931611,1.1441928884796877,0.9072312361463035,1146.8310637637055
2C640001,0.707923136752494,1.3660734695652323,0.6777505119704891,1.5535892876473132,0.8213565240842571,0.8733759217008452,-564.8993723989396
I5602449,1.025876107850359,1.087011519960286,0.9442791247325973,0.9955285756925722,0.9990369293207846,0.9482160267621107,957.8252258063583
